,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ALPHA,param_ETA,param_LAMBDA,param_epochs,param_hiddenUnits,param_randomSeed,param_weightInitialization,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1663,0.14399107297261557,0.0011047031720864224,0.00045180320739746094,3.520208134706831e-06,0.7,0.9,0.1,200,4,10,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'type1'}",0.6216216216216216,0.6756756756756757,0.7297297297297297,0.6756756756756757,0.04413495032041763,928,0.6756756756756757,0.7297297297297297,0.7297297297297297,0.7117117117117117,0.025481325448163877
1664,0.14701477686564127,0.0007764552974216247,0.0004736582438151042,6.332944810592821e-06,0.7,0.9,0.1,200,4,10,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 10, 'weightInitialization': 'type2'}",0.7297297297297297,0.4864864864864865,0.4864864864864865,0.5675675675675675,0.11466596451673743,1258,0.7972972972972973,0.5,0.4864864864864865,0.5945945945945946,0.14343858854135724
1665,0.0984186331431071,0.000711540063504005,0.00027640660603841144,2.7826851844806028e-06,0.7,0.9,0.1,200,4,20,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'xav'}",0.5945945945945946,0.4864864864864865,0.8378378378378378,0.6396396396396397,0.14693249036306386,1039,0.6216216216216216,0.4864864864864865,0.8648648648648649,0.6576576576576577,0.15655988465750242
1666,0.09818339347839355,0.0014207563109723393,0.00030533472696940106,4.004974818488332e-05,0.7,0.9,0.1,200,4,20,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type1'}",0.7837837837837838,0.5135135135135135,0.6756756756756757,0.6576576576576577,0.1110705225760176,991,0.8513513513513513,0.6621621621621622,0.6486486486486487,0.7207207207207208,0.0925344080368204
1667,0.12726386388142905,0.018181717895121075,0.00036446253458658856,7.271840489469608e-05,0.7,0.9,0.1,200,4,20,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 4, 'randomSeed': 20, 'weightInitialization': 'type2'}",0.8108108108108109,0.5135135135135135,0.4864864864864865,0.6036036036036037,0.14693249036306388,1151,0.8243243243243243,0.5135135135135135,0.4864864864864865,0.608108108108108,0.1532855813258879
1668,0.12091763814290364,0.011247335348270366,0.00029651323954264325,2.129842985715393e-05,0.7,0.9,0.1,200,16,0,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'xav'}",0.5135135135135135,0.4864864864864865,0.8108108108108109,0.6036036036036037,0.14693249036306388,1151,0.6081081081081081,0.5540540540540541,0.7567567567567568,0.6396396396396397,0.08570404320018221
1669,0.10419750213623047,0.00037655450276290414,0.00030541419982910156,4.347637587900079e-05,0.7,0.9,0.1,200,16,0,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type1'}",0.7837837837837838,0.5135135135135135,0.5405405405405406,0.6126126126126126,0.12153817624533371,1117,0.7702702702702703,0.5135135135135135,0.5405405405405406,0.6081081081081081,0.11519560227517497
1670,0.10446643829345703,0.003407946746456016,0.00035421053568522137,6.8516852037544e-05,0.7,0.9,0.1,200,16,0,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 16, 'randomSeed': 0, 'weightInitialization': 'type2'}",0.7027027027027027,0.4864864864864865,0.6216216216216216,0.6036036036036037,0.08918463906857357,1151,0.7297297297297297,0.4864864864864865,0.581081081081081,0.5990990990990991,0.100117616085103
1671,0.11275386810302734,0.00560876589728247,0.0003322760264078776,2.7062580077914017e-05,0.7,0.9,0.1,200,16,5,xav,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'xav'}",0.6756756756756757,0.7297297297297297,0.6756756756756757,0.6936936936936937,0.025481325448163873,871,0.7162162162162162,0.8108108108108109,0.6756756756756757,0.7342342342342342,0.05662074364854297
1672,0.13857523600260416,0.00458515792913396,0.0004249413808186849,1.2525991694340536e-05,0.7,0.9,0.1,200,16,5,type1,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'type1'}",0.6216216216216216,0.7027027027027027,0.4864864864864865,0.6036036036036037,0.08918463906857357,1151,0.6756756756756757,0.8108108108108109,0.4864864864864865,0.6576576576576576,0.13301642396606667
1673,0.16474676132202148,0.005721272783900516,0.0005147457122802734,1.0083349073383238e-05,0.7,0.9,0.1,200,16,5,type2,"{'ALPHA': 0.7, 'ETA': 0.9, 'LAMBDA': 0.1, 'epochs': 200, 'hiddenUnits': 16, 'randomSeed': 5, 'weightInitialization': 'type2'}",0.8108108108108109,0.7027027027027027,0.7027027027027027,0.7387387387387387,0.05096265089632775,705,0.7567567567567568,0.7297297297297297,0.7702702702702703,0.7522522522522522,0.016854312553035787
